net,length_um
net2217,286.2
mgmt_buffers.la_data_in_core\[51\],286
net1063,285.91
mgmt_buffers.mprj_dat_i_user\[29\],285.82
clknet_7_79__leaf_mgmt_buffers.caravel_clk,285.82
net12599,285.82
clknet_7_2__leaf_mgmt_buffers.caravel_clk,285.76
net533,285.62
soc.core.VexRiscv.IBusCachedPlugin_cache._zz_banks_0_port1\[16\],285.6
mgmt_buffers.mprj_logic1\[257\],285.5
mgmt_buffers.mprj_dat_i_core_bar\[28\],285.42
mgmt_buffers.mprj_logic1\[58\],285.24
net2095,285.22
soc.core.VexRiscv.execute_CsrPlugin_csr_833,285.16
net887,285.115
soc.core.VexRiscv.dBus_cmd_payload_address\[8\],285.04
net1510,285.04
_13409_,285.02
mgmt_buffers.mprj_adr_o_core\[17\],284.84
net3127,284.83
net522,284.74
mgmt_buffers.la_oenb_core\[17\],284.66
clknet_7_3__leaf_mgmt_buffers.caravel_clk,284.635
soc.core.VexRiscv.IBusCachedPlugin_cache.io_mem_rsp_payload_data\[17\],284.58
soc.core.mgmtsoc_vexriscv_i_cmd_payload_data\[2\],284.5
soc.core.litespi_grant,284.44
_14055_,284.34
net1836,284.32
soc.core.dff2_bus_dat_r\[23\],284.3
net1222,284.26
_03765_,284.2
mgmt_buffers.mprj_dat_i_user\[30\],284.2
net943,284.18
soc.core.mgmtsoc_litespimmap_burst_adr\[5\],284.13
net807,284.08
net4466,284.08
_04899_,284.06
soc.core.mgmtsoc_litespimmap_burst_adr\[9\],283.98
net1062,283.96
mgmt_buffers.mprj_logic1\[387\],283.9
net2039,283.76
net2003,283.64
net1529,283.54
_03855_,283.41
net2062,283.375
net760,283.28
net744,283.25
mgmt_buffers.la_data_in_core\[42\],283.24
net2367,283.18
mgmt_buffers.user_clock,282.94
mgmt_buffers.la_oenb_core\[56\],282.88
net783,282.56
net1489,282.52
soc.core.la_oe_storage\[110\],282.51
soc.core.VexRiscv.IBusCachedPlugin_cache._zz_banks_0_port1\[21\],282.48
net2280,282.29
net498,282.095
net4630,282
net1270,281.94
soc.core.VexRiscv.IBusCachedPlugin_cache.io_mem_rsp_payload_data\[19\],281.78
net1323,281.72
net638,281.65
net12061,281.39
_10449_,281.27
mgmt_buffers.mprj_logic1\[63\],281.24
net2858,281.24
net1844,281.12
mgmt_buffers.la_oenb_core\[59\],281.02
mgmt_buffers.la_oenb_core\[63\],281.02
gpio_control_bidir_1\[1\].gpio_logic1,280.98
_13017_,280.92
gpio_control_bidir_2\[0\].user_gpio_in,280.86
net1189,280.8
mgmt_buffers.la_data_in_core\[61\],280.78
net696,280.73
_12050_,280.72
net7286,280.7
net489,280.66
net2378,280.66
_03798_,280.6
net525,280.58
clknet_7_45__leaf_mgmt_buffers.caravel_clk,280.575
_10777_,280.56
mgmt_buffers.la_data_out_core\[15\],280.56
soc.core.mgmtsoc_vexriscv_i_cmd_payload_data\[4\],280.38
_13772_,280.26
mgmt_buffers.la_data_in_mprj_bar\[18\],280.06
clknet_7_98__leaf_mgmt_buffers.caravel_clk,280.06
net3641,280.02
net921,279.92
net1146,279.875
net3533,279.78
mgmt_buffers.mprj_logic1\[103\],279.77
clknet_7_87__leaf_mgmt_buffers.caravel_clk,279.64
net1082,279.495
net641,279.49
net1053,279.485
net457,279.48
net2161,279.42
net615,279.23
_11993_,279.18
mgmt_buffers.la_data_out_core\[9\],279.18
_14949_,278.885
_03773_,278.78
_12289_,278.72
net2430,278.67
_00117_,278.625
net3877,278.4
net3089,278.32
_11905_,278.12
net3131,277.99
net1170,277.915
net1958,277.9
net651,277.78
net2151,277.78
clknet_7_127__leaf_mgmt_buffers.caravel_clk,277.62
net2770,277.62
net4952,277.62
_03835_,277.54
_14585_,277.4
mgmt_buffers.mprj_logic1\[81\],277.4
flash_io0_di,277.16
mgmt_buffers.la_oenb_core\[53\],277.08
_10956_,276.73
net716,276.675
net12592,276.64
clknet_7_69__leaf_mgmt_buffers.caravel_clk,276.57
net2350,276.54
_10558_,276.5
net2358,276.45
net11810,276.37
net759,276.21
net2394,276.21
clknet_5_8_0_mgmt_buffers.caravel_clk,276.14
net624,276.08
clknet_7_103__leaf_mgmt_buffers.caravel_clk,275.96
net3871,275.96
soc.core.VexRiscv.dBus_cmd_payload_address\[10\],275.9
net1319,275.83
net1957,275.78
net1515,275.765
_10793_,275.76
net664,275.74
_13600_,275.6
soc.core.VexRiscv._zz_execute_SRC2\[13\],275.6
soc.core.VexRiscv.when_DebugPlugin_l260,275.54
_03763_,275.52
net163,275.395
_14907_,275.06
net876,275.06
net2381,275.06
mgmt_buffers.mprj_dat_i_core_bar\[30\],275
net815,274.745
net10836,274.575
soc.core.la_out_storage\[29\],274.52
net3879,274.32
clknet_7_54__leaf_mgmt_buffers.caravel_clk,274.26
net1965,274.25
mgmt_io_oeb\[0\],274.23
_11999_,274.22
mgmt_buffers.la_data_out_core\[69\],274.22
net10365,274.15
clknet_7_44__leaf_mgmt_buffers.caravel_clk,274.115
net1000,273.82
net1930,273.79
_14578_,273.66
mgmt_buffers.mprj_logic1\[76\],273.64
net511,273.5
_00000_,273.48
net3332,273.38
net706,273.31
_00025_,273.22
gpio_control_in_1\[5\].shift_register\[1\],273.18
gpio_control_bidir_2\[0\].gpio_logic1,272.9
soc.core.multiregimpl134_regs1,272.9
net11793,272.88
mgmt_buffers.la_data_in_enable\[69\],272.84
net2015,272.74
net1751,272.68
net1147,272.62
net1727,272.465
soc.core.la_out_storage\[22\],272.42
net792,272.38
soc.core.la_oe_storage\[123\],272.35
net2349,272.34
soc.core.mgmtsoc_litespimmap_burst_adr\[6\],272.245
soc.core.multiregimpl135_regs1,272.2
net2171,272.135
mgmt_buffers.la_oenb_core\[19\],272.12
soc.core.VexRiscv.dBus_cmd_payload_address\[2\],272.12
clknet_7_33__leaf_mgmt_buffers.caravel_clk,272.04
soc.core.la_oe_storage\[107\],271.84
net504,271.77
soc.core.mgmtsoc_litespimmap_burst_adr\[3\],271.535
_10821_,271.32
net2351,271.24
soc.core.VexRiscv._zz_lastStageRegFileWrite_payload_address\[14\],271.14
_03754_,270.84
net1208,270.76
net1354,270.675
net2356,270.54
net2058,270.52
_10536_,270.37
_04656_,270.22
soc.core.RAM256.Do0_pre\[1\]\[4\],270.18
clknet_7_97__leaf_mgmt_buffers.caravel_clk,269.96
_12492_,269.92
net162,269.92
_12488_,269.88
net1972,269.74
mgmt_buffers.mprj_logic1\[371\],269.71
soc.core.la_oe_storage\[89\],269.7
net2324,269.6
net12750,269.6
net12627,269.48
soc.core.VexRiscv.IBusCachedPlugin_cache.io_mem_rsp_payload_data\[22\],269.26
net2126,269.24
soc.core.VexRiscv._zz_execute_SRC2\[14\],269.04
net10726,268.985
mgmt_buffers.la_data_in_core\[54\],268.83
net3515,268.71
net2167,268.67
soc.core.la_oe_storage\[44\],268.605
mgmt_buffers.la_data_in_enable\[10\],268.58
mgmt_buffers.la_data_in_core\[60\],268.32
clknet_5_26_0_mgmt_buffers.caravel_clk,268.19
net2056,268.15
net911,268.12
net947,267.97
mgmt_buffers.mprj_logic1\[259\],267.94
net1718,267.9
net1341,267.86
_11045_,267.48
net2051,267.3
net1992,267.14
net1881,267.095
net9127,267.08
_11316_,266.98
_05052_,266.875
mgmt_buffers.la_data_in_enable\[70\],266.72
soc.core.la_oe_storage\[68\],266.65
_11169_,266.62
net631,266.6
soc.core.VexRiscv.decode_to_execute_RS2\[21\],266.54
soc.core.VexRiscv.IBusCachedPlugin_cache._zz_banks_0_port1\[23\],266.46
net2137,266.42
mgmt_buffers.mprj_we_o_core,266.28
_12137_,266.24
net10681,266.17
net813,266.115
mgmt_buffers.la_data_in_enable\[2\],266.08
clknet_7_40__leaf_mgmt_buffers.caravel_clk,266.06
mgmt_buffers.mprj_logic1\[70\],266.04
_03670_,265.96
net1698,265.915
_14574_,265.72
soc.core.la_out_storage\[87\],265.72
net776,265.375
net2007,265.21
net44,265.2
mgmt_buffers.la_data_in_enable\[6\],265.18
net1519,265.16
_12493_,265.01
soc.core.la_out_storage\[120\],265
gpio_control_in_1a\[3\].user_gpio_in,264.88
mgmt_buffers.la_data_out_core\[14\],264.88
net535,264.78
net4141,264.66
_15167_,264.52
net3418,264.505
_10873_,264.455
net3504,264.45
net562,264.415
net992,264.37
soc.core.VexRiscv.dBus_cmd_payload_address\[17\],264.24
net2819,264.14
soc.core.la_out_storage\[11\],264.08
net532,264.055
net868,264.02
net4574,263.93
net629,263.92
clknet_5_15_0_mgmt_buffers.caravel_clk,263.895
net4543,263.86
soc.core.la_ien_storage\[31\],263.84
net10623,263.815
flash_io0_ieb,263.76
mgmt_buffers.la_data_in_enable\[66\],263.72
_05423_,263.6
net12630,263.58
soc.core.mgmtsoc_litespimmap_burst_adr\[1\],263.57
net2364,263.39
net778,263.31
net1282,263.31
net2022,263.22
soc.core.VexRiscv.dBus_cmd_payload_address\[11\],263.18
soc.core.la_ien_storage\[41\],263.18
net661,263.15
_03769_,263.08
net2141,263.02
_12681_,263
mgmt_buffers.mprj_logic1\[106\],262.95
net3729,262.92
gpio_control_in_1\[5\].shift_register\[9\],262.9
net2005,262.89
net2143,262.715
_03777_,262.7
net916,262.6
net3499,262.56
flash_io1_ieb,262.53
net949,262.495
soc.core.VexRiscv._zz_execute_SRC2_CTRL\[0\],262.46
_11986_,262.43
_01391_,262.37
soc.core.mgmtsoc_litespimmap_burst_adr\[7\],262.35
soc.core.la_out_storage\[8\],262.28
clknet_leaf_1115_mgmt_buffers.caravel_clk,262.275
_11191_,262.26
mgmt_buffers.mprj_logic1\[69\],262.22
mgmt_buffers.la_data_in_enable\[0\],262.16
net787,262.15
_11321_,262.02
mgmt_buffers.mprj_logic1\[67\],261.88
net3247,261.88
soc.core.la_out_storage\[125\],261.835
_05789_,261.77
mgmt_buffers.la_oenb_core\[21\],261.54
_03641_,261.49
gpio_control_in_1\[4\].user_gpio_in,261.41
soc.core.VexRiscv.decode_to_execute_RS1\[26\],261.28
soc.core.RAM256.Do0_pre\[1\]\[28\],261.24
net812,261.21
_12475_,261.14
_13599_,261.1
net3055,261.02
net11779,261.01
_12424_,261
net942,260.53
net2274,260.525
net2235,260.495
net2354,260.46
net10818,260.405
soc.core.la_oe_storage\[49\],260.38
net4139,260.36
soc.core.VexRiscv.CsrPlugin_csrMapping_writeDataSignal\[3\],260.34
net720,260.26
net758,260.16
soc.core.mgmtsoc_vexriscv_i_cmd_payload_data\[12\],260.08
net4462,259.92
gpio_control_in_1\[1\].user_gpio_in,259.86
mgmt_buffers.mprj_logic1\[256\],259.84
mgmt_buffers.la_oenb_core\[24\],259.82
net11848,259.82
soc.core.VexRiscv._zz_lastStageRegFileWrite_valid,259.8
net3852,259.74
_11877_,259.68
net2011,259.675
_00014_,259.56
net4369,259.54
net980,259.49
net10160,259.42
net1274,259.36
net2323,259.35
soc.core.VexRiscv.dBus_cmd_payload_address\[4\],259.26
soc.core.VexRiscv.decode_to_execute_RS2\[11\],259.26
soc.core.la_oe_storage\[100\],259.17
soc.core.mgmtsoc_litespimmap_burst_adr\[4\],259.17
net2791,259.16
_05424_,258.99
net2127,258.975
soc.core.multiregimpl99_regs1,258.94
soc.core.la_out_storage\[28\],258.88
_14590_,258.85
soc.core.la_out_storage\[1\],258.815
_04591_,258.68
net40,258.64
net2278,258.52
net3786,258.5
net39,258.48
_04663_,258.32
net11900,258.32
soc.core.uart_tx_fifo_readable,258.12
soc.core.dbg_uart_dbg_uart_tx,258.11
mgmt_buffers.la_data_out_core\[23\],258.1
net725,257.84
net503,257.7
net1051,257.695
gpio_control_in_1\[3\].user_gpio_in,257.59
net37,257.34
soc.core.dbg_uart_data\[11\],257.33
net8861,257.32
net686,257.2
net1006,257.155
mgmt_buffers.la_data_out_core\[22\],257.06
soc.core.spimaster_storage\[4\],257
_10882_,256.92
net494,256.89
net722,256.89
net6710,256.52
soc.core.spimaster_storage\[7\],256.42
net659,256.335
net1152,256.29
_12408_,256.22
net3671,256.2
soc.core.mgmtsoc_bus_errors\[14\],256.12
mgmt_buffers.mprj_logic1\[80\],256.08
clknet_7_75__leaf_mgmt_buffers.caravel_clk,256.065
_11982_,255.95
net1258,255.78
net1544,255.66
net1193,255.65
clknet_7_91__leaf_mgmt_buffers.caravel_clk,255.64
soc.core.la_oe_storage\[65\],255.6
soc.core.la_out_storage\[58\],255.6
net1861,255.6
_03714_,255.52
net2373,255.355
net702,255.2
mgmt_buffers.mprj_logic1\[394\],255.14
mgmt_buffers.mprj_logic1\[205\],255.12
_00399_,255.1
net1077,255.06
_11326_,254.98
soc.core.multiregimpl128_regs1,254.98
clknet_7_68__leaf_mgmt_buffers.caravel_clk,254.91
net1057,254.735
mgmt_buffers.la_data_in_enable\[18\],254.64
_11387_,254.63
soc.core.VexRiscv.dBus_cmd_payload_address\[12\],254.62
net2013,254.59
soc.core.VexRiscv.IBusCachedPlugin_cache.io_cpu_decode_data\[16\],254.58
net770,254.52
_13124_,254.19
user_io_out\[3\],254.16
_11897_,254.14
clknet_5_16_0_mgmt_buffers.caravel_clk,254.12
clknet_7_119__leaf_mgmt_buffers.caravel_clk,254.06
mgmt_buffers.la_data_out_core\[18\],254.02
mgmt_buffers.mprj_adr_o_core\[18\],254.02
soc.core.la_oe_storage\[31\],254
net10708,253.945
net2760,253.86
soc.core.RAM256.Do0_pre\[1\]\[26\],253.84
flash_io1_do,253.83
net2380,253.755
net3230,253.68
net12631,253.66
_12507_,253.64
_14589_,253.6
soc.core.dff2_bus_dat_r\[21\],253.5
_11923_,253.4
net1625,253.335
mgmt_buffers.mprj_logic1\[395\],253.24
_10829_,253.16
_14146_,253
_14199_,252.94
net41,252.86
net11803,252.82
net8975,252.78
mgmt_buffers.la_oenb_core\[54\],252.76
net2840,252.74
_12125_,252.62
mgmt_buffers.la_oenb_core\[50\],252.6
user_io_oeb\[25\],252.6
net524,252.6
net516,252.48
net10478,252.355
net1207,252.31
net12020,252.18
soc.core.la_out_storage\[94\],252.15
net2546,251.94
mgmt_buffers.mprj_logic1\[249\],251.86
net2145,251.815
net518,251.8
net4205,251.645
_13765_,251.54
net1164,251.46
flash_io1_oeb,251.31
net1925,251.195
net2344,251.13
_12625_,251.02
net1184,251.005
net2432,250.975
soc.core.la_out_storage\[90\],250.89
_03915_,250.86
net617,250.78
_01365_,250.64
net954,250.615
net1838,250.56
net801,250.54
soc.core.VexRiscv.decode_to_execute_RS1\[5\],250.48
_04996_,250.45
net4054,250.34
mgmt_buffers.mprj_logic1\[91\],250.32
net4361,250.3
net1148,250.14
gpio_control_in_1\[5\].shift_register\[2\],250.1
soc.core.VexRiscv.decode_to_execute_RS2\[8\],249.93
soc.core.VexRiscv._zz_execute_SRC2\[18\],249.92
soc.core.VexRiscv.BranchPlugin_branchExceptionPort_payload_badAddr\[28\],249.72
net11845,249.7
_12145_,249.56
clknet_5_23_0_mgmt_buffers.caravel_clk,249.53
net3114,249.5
mprj_io_in[18],249.49
soc.core.mgmtsoc_litespimmap_burst_adr\[11\],249.18
soc.core.la_out_storage\[123\],249.14
soc.core.la_out_storage\[119\],249.11
net996,249.04
_14588_,248.92
soc.core.la_out_storage\[16\],248.875
net867,248.86
net2,248.72
net2183,248.7
net1225,248.675
net845,248.67
_03779_,248.64
net5597,248.51
_10559_,248.5
net3985,248.48
net2002,248.43
clknet_5_24_0_mgmt_buffers.caravel_clk,248.36
soc.core.VexRiscv.CsrPlugin_mepc\[18\],248.34
net12629,248.3
_10530_,248.23
clknet_5_31_0_mgmt_buffers.caravel_clk,248.22
net2382,248.18
_03925_,248.175
soc.core.VexRiscv.decode_to_execute_RS1\[7\],248.16
net1192,248.04
soc.core.la_oe_storage\[66\],248.01
soc.core.VexRiscv.dBus_cmd_payload_address\[16\],247.92
net10678,247.915
net1059,247.895
net2794,247.75
net2135,247.69
net523,247.68
net4198,247.55
soc.core.la_out_storage\[113\],247.505
soc.core.VexRiscv.dBus_cmd_payload_address\[13\],247.32
mgmt_buffers.mprj_logic1\[370\],247.28
soc.core.la_out_storage\[64\],247.24
net955,247.24
net2359,247.18
_03850_,247.15
net2049,247.125
soc.core.VexRiscv.decode_to_execute_RS2\[14\],246.96
soc.core.VexRiscv.IBusCachedPlugin_cache.io_cpu_fetch_mmuRsp_physicalAddress\[29\],246.74
net531,246.7
_14582_,246.6
net613,246.5
mgmt_buffers.mprj_logic1\[50\],246.46
mgmt_buffers.la_data_in_core\[53\],246.42
_11210_,246.36
net1070,246.255
net751,246.13
_11984_,246.05
net2407,245.94
net2992,245.87
clknet_7_6__leaf_mgmt_buffers.caravel_clk,245.86
net10406,245.77
net1894,245.74
net1245,245.73
soc.core.uart_tx_fifo_level0\[4\],245.72
net906,245.65
net2241,245.54
soc.core.RAM256.Do0_pre\[1\]\[5\],245.48
_03813_,245.47
net3281,245.38
net1411,245.2
clknet_7_82__leaf_mgmt_buffers.caravel_clk,245.16
clknet_5_1_0_mgmt_buffers.caravel_clk,245.12
net894,245.03
_14189_,244.8
soc.core.VexRiscv.dBus_cmd_payload_address\[14\],244.4
net1015,244.38
gpio_control_in_1\[0\].user_gpio_in,244.31
soc.core.la_out_storage\[118\],244.12
mgmt_buffers.mprj_logic1\[105\],244.07
_04596_,243.94
net1945,243.8
mgmt_buffers.mprj_logic1\[253\],243.76
net1197,243.75
mgmt_buffers.mprj_logic1\[104\],243.59
mgmt_buffers.la_data_in_enable\[71\],243.51
soc.core.RAM256.Do0_pre\[1\]\[8\],243.48
net1221,243.44
net3734,243.42
soc.core.la_out_storage\[121\],243.41
soc.core.la_oe_storage\[71\],243.33
mgmt_buffers.la_data_out_core\[25\],243.06
_03776_,243.02
net2132,243
_12061_,242.985
soc.core.la_out_storage\[127\],242.83
soc.core.la_out_storage\[102\],242.785
_03747_,242.7
net10698,242.635
_11184_,242.58
_14322_,242.38
_03661_,242.17
_11164_,242.16
mgmt_buffers.mprj_logic1\[71\],242.06
net577,242.06
mgmt_buffers.mprj_logic1\[87\],242.04
_14134_,242
gpio_control_in_1\[2\].user_gpio_in,241.98
soc.core.VexRiscv.IBusCachedPlugin_cache.io_mem_rsp_payload_data\[20\],241.98
net2319,241.93
net2289,241.84
net2038,241.82
mgmt_buffers.la_data_in_core\[56\],241.68
net2321,241.585
_14099_,241.47
net672,241.4
net797,241.4
mgmt_buffers.la_data_out_core\[20\],241.38
_12022_,241.295
net2436,241.2
clknet_5_11_0_mgmt_buffers.caravel_clk,241.2
net10660,241.165
clknet_7_88__leaf_mgmt_buffers.caravel_clk,241.12
net1254,241.1
soc.core.VexRiscv.dBus_cmd_payload_address\[5\],241.02
net2343,241.01
soc.core.spimaster_storage\[9\],240.88
mgmt_buffers.la_data_in_core\[27\],240.76
net1955,240.76
net805,240.66
_13421_,240.56
mgmt_buffers.mprj_logic1\[22\],240.5
net2845,240.48
_03775_,240.44
mprj_io_in_3v3[24],240.32
net910,240.3
clknet_7_95__leaf_mgmt_buffers.caravel_clk,240.3
net3186,240.24
net1052,240.21
net938,240.11
net4914,239.94
net1542,239.865
_05032_,239.7
clknet_7_37__leaf_mgmt_buffers.caravel_clk,239.64
net610,239.58
net637,239.46
_05422_,239.4
net2709,239.35
_04586_,239.34
soc.core.VexRiscv.decode_to_execute_RS2\[18\],239.34
clknet_5_4_0_mgmt_buffers.caravel_clk,239.22
net4417,239.22
mgmt_buffers.la_data_in_enable\[15\],239.16
soc.core.VexRiscv.BranchPlugin_branchExceptionPort_payload_badAddr\[7\],238.92
net12181,238.92
mgmt_buffers.mprj_logic1\[107\],238.77
pll.pll_control.oscbuf\[0\],238.62
net9108,238.6
_03658_,238.52
_08036_,238.5
mgmt_buffers.mprj_logic1\[72\],238.5
soc.core.la_out_storage\[73\],238.43
net1159,238.4
net2322,238.385
net1347,238.34
net2277,238.34
net2181,238.32
net3276,238.21
soc.core.la_oe_storage\[117\],238.18
soc.core.VexRiscv.dBus_cmd_payload_address\[9\],238.1
soc.core.la_oe_storage\[91\],238
_14179_,237.92
net4496,237.76
soc.core.dff2_bus_dat_r\[18\],237.56
net4790,237.5
soc.core.la_out_storage\[116\],237.44
net2409,237.38
_14587_,237.34
clknet_7_123__leaf_mgmt_buffers.caravel_clk,237.32
soc.core.VexRiscv.IBusCachedPlugin_cache.io_mem_rsp_payload_data\[24\],237.29
soc.core.la_out_storage\[126\],237.26
_03756_,237.14
net1999,237.09
net1133,236.995
net1989,236.77
_14044_,236.74
net1232,236.58
net1138,236.54
soc.core.VexRiscv.IBusCachedPlugin_cache.io_cpu_fetch_mmuRsp_physicalAddress\[22\],236.48
_12765_,236.45
net1042,236.45
clknet_7_10__leaf_mgmt_buffers.caravel_clk,236.42
net1144,236.37
net1196,236.33
net803,236.32
net1237,236.205
net1332,236.18
net1988,236.08
mgmt_buffers.la_oenb_core\[27\],236.04
_11170_,235.96
net1141,235.96
net4135,235.955
soc.core.mgmtsoc_vexriscv_i_cmd_payload_wr,235.925
net2106,235.92
net1095,235.8
_03649_,235.73
_11988_,235.5
soc.core.VexRiscv.decode_to_execute_RS1\[31\],235.49
_12030_,235.4
net3603,235.34
clknet_7_90__leaf_mgmt_buffers.caravel_clk,235.3
_14592_,235.26
mgmt_buffers.mprj_logic1\[376\],235.23
net1408,235.125
_10563_,235
soc.core.VexRiscv.externalInterruptArray_regNext\[0\],234.94
soc.core.VexRiscv.CsrPlugin_mip_MEIP,234.71
net1998,234.705
mgmt_buffers.mprj_logic1\[73\],234.7
net1527,234.59
_05987_,234.54
soc.core.la_oe_storage\[64\],234.5
_03808_,234.49
_13754_,234.47
mgmt_buffers.mprj_dat_o_core\[23\],234.46
_12023_,234.32
soc.core.VexRiscv._zz_dBus_cmd_payload_data\[5\],234.32
_10546_,234.3
soc.core.la_out_storage\[100\],234.3
net1943,234.195
mgmt_buffers.la_data_out_core\[68\],234.02
_12489_,233.905
net2050,233.85
_03646_,233.84
mprj_io_in[16],233.83
_10529_,233.82
_03652_,233.76
net6822,233.7
soc.core.VexRiscv.decode_to_execute_RS2\[9\],233.66
mgmt_buffers.la_data_out_core\[24\],233.62
soc.core.la_oe_storage\[78\],233.615
_12637_,233.58
_14591_,233.58
net4685,233.49
soc.core.la_out_storage\[107\],233.47
mgmt_buffers.la_oenb_core\[51\],233.4
_14593_,233.38
net10582,233.38
soc.core.VexRiscv.CsrPlugin_csrMapping_writeDataSignal\[7\],233.355
net1334,233.27
net2242,233.2
net10692,233.15
clknet_leaf_969_mgmt_buffers.caravel_clk,233.02
net2032,232.95
soc.core.VexRiscv.execute_CsrPlugin_csr_835,232.875
net603,232.875
net10147,232.875
_03759_,232.84
_11967_,232.74
_11904_,232.6
_03738_,232.57
mgmt_buffers.mprj_logic1\[359\],232.56
mgmt_buffers.la_data_out_core\[19\],232.42
net2250,232.34
net3472,232.34
mgmt_buffers.la_oenb_core\[20\],232.3
net2441,232.12
_14256_,232.04
soc.core.VexRiscv.IBusCachedPlugin_cache.io_cpu_fetch_mmuRsp_physicalAddress\[23\],232.02
net2234,232.015
mgmt_io_out\[0\],231.91
net1572,231.87
net2329,231.86
mgmt_buffers.mprj_logic1\[213\],231.76
soc.core.RAM256.Do0_pre\[1\]\[6\],231.66
_11932_,231.59
soc.core.la_out_storage\[63\],231.425
soc.core.VexRiscv.dBus_cmd_payload_address\[15\],231.42
net2030,231.335
net2333,231.33
soc.core.mgmtsoc_bus_errors\[13\],231.3
net4421,231.3
net7569,231.1
net1518,231.06
soc.core.dff2_bus_dat_r\[31\],231.04
net3724,231.04
_03803_,231.03
mgmt_buffers.la_data_out_core\[63\],231.02
mgmt_buffers.la_data_out_core\[26\],230.86
clknet_7_113__leaf_mgmt_buffers.caravel_clk,230.84
net4263,230.56
net10136,230.54
net12603,230.54
net2328,230.51
net2846,230.47
net2397,230.415
_03774_,230.32
gpio_control_bidir_1\[0\].mgmt_ena,230.255
_03642_,230.19
mprj_io_in[17],230.13
soc.core.VexRiscv.decode_to_execute_RS1\[6\],230.04
soc.core.la_oe_storage\[81\],230.04
soc.core.la_oe_storage\[59\],229.96
mgmt_buffers.mprj_logic1\[399\],229.76
net2413,229.5
_03890_,229.49
net566,229.44
net630,229.44
net11775,229.42
net9617,229.34
net1413,229.295
clknet_leaf_987_mgmt_buffers.caravel_clk,229.26
soc.core.VexRiscv.execute_CsrPlugin_csr_772,229.14
net1271,229.025
net1318,229.02
_03726_,228.98
soc.core.la_oe_storage\[63\],228.9
_13586_,228.88
mgmt_buffers.mprj_logic1\[397\],228.83
_13997_,228.81
soc.core.VexRiscv.CsrPlugin_selfException_payload_badAddr\[15\],228.72
_12483_,228.68
net737,228.63
_10804_,228.615
mgmt_buffers.mprj_logic1\[110\],228.33
net2149,228.24
soc.core.VexRiscv.dBus_cmd_payload_address\[18\],228.02
